"country","iso3a","iso3n","data","method","populex","resprate","ref","year","sex","agemin","agemax","N1","cdtl","cda","cdase","fdtl","fda","fdase","laa","laase","N2","heda","hedase","heda365","hedase365","hedtl","hedtlm","N2_12","heda_12","hedase_12","heda365_12","hedase365_12","hedtlm_12","hedalc","hedact","N3","ddla","ddlase"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","25","29","141","365","88.6792452830189","2.51275486436757",NA,NA,NA,NA,NA,"105","66.0377358490566","3.75574279669717","74.468085106383","3.67212309473486","365","1","53","33.3333333333333","3.7384810272803","37.5886524822695","4.07897085198042","12","60","total","138","8.9446098868374","1.50611773413112"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","30","34","194","365","86.2222222222222","2.2977773001886",NA,NA,NA,NA,NA,"125","55.5555555555556","3.31269329999969","64.4329896907217","3.43697962028362","365","1","54","24","2.84722086720835","27.8350515463918","3.21779448387528","12","60","total","193","7.87394421179644","1.38146303056882"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","35","39","247","365","86.6666666666667","2.01359899103227",NA,NA,NA,NA,NA,"159","55.7894736842105","2.94182303811401","64.3724696356275","3.0471544544913","365","1","73","25.6140350877193","2.58560435454366","29.5546558704453","2.90329137765731","12","60","total","246","7.96291346475109","0.824468550664279"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","40","44","243","365","92.0454545454545","1.66535526292908",NA,NA,NA,NA,NA,"158","59.8484848484849","3.01700191477348","65.0205761316872","3.05934599420059","365","1","72","27.2727272727273","2.74101222343421","29.6296296296296","2.92923957531723","12","60","total","242","9.5032831427601","1.14943263787367"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","45","49","243","365","85.5633802816901","2.08553534767648",NA,NA,NA,NA,NA,"149","52.4647887323944","2.96334699457011","61.3168724279835","3.12426346773739","365","1","74","26.056338028169","2.60464174726873","30.4526748971193","2.95222736678505","12","60","total","239","8.72425058749355","0.816941719738385"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","50","54","247","365","88.5304659498208","1.90773110532223",NA,NA,NA,NA,NA,"139","49.8207885304659","2.99340247258873","56.2753036437247","3.15626782381085","365","1","75","26.8817204301075","2.65423523719482","30.3643724696356","2.9258322678289","12","60","total","244","9.06456321580957","0.818028246532397"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","55","59","209","365","86.0082304526749","2.22537492995602",NA,NA,NA,NA,NA,"103","42.3868312757202","3.17010188070607","49.2822966507177","3.4582160001711","365","1","56","23.0452674897119","2.70150270277147","26.7942583732057","3.06351703592914","12","60","total","209","10.4848921806384","1.41798904653116"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","60","64","188","365","82.0960698689956","2.53348087085522",NA,NA,NA,NA,NA,"79","34.4978165938865","3.14127495438609","42.0212765957447","3.59989655055146","365","1","44","19.2139737991266","2.60350837426028","23.4042553191489","3.08795391604402","12","60","total","188","10.9715097639172","1.2317960690755"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","65","69","129","365","81.1320754716981","3.10284296177507",NA,NA,NA,NA,NA,"45","28.3018867924528","3.57242398128931","34.8837209302326","4.19624980882008","365","1","26","16.3522012578616","2.93303204549967","20.1550387596899","3.53200021131755","12","60","total","126","12.9299847792998","1.63656209359953"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","70","74","89","365","74.1666666666667","3.99580219545277",NA,NA,NA,NA,NA,"25","20.8333333333333","3.70731883751087","28.0898876404494","4.76403541575892","365","1","15","12.5","3.0190368221228","16.8539325842697","3.9680440018739","12","60","total","89","11.9998460828074","2.49975402222944"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","75","79","49","365","76.5625","5.29509441864295",NA,NA,NA,NA,NA,"9","14.0625","4.34542880103262","18.3673469387755","5.53168103819542","365","1","2","3.125","2.17490795423048","4.08163265306122","2.82663548537395","12","60","total","49","6.04417109309477","1.09019282818555"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","80","84","37","365","67.2727272727273","6.32693074025914",NA,NA,NA,NA,NA,"9","16.3636363636364","4.98834102742187","24.3243243243243","7.0533865329866","365","1","4","7.27272727272727","3.50163641041067","10.8108108108108","5.10486638704343","12","60","total","36","9.05707762557078","1.49935648207254"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","85","89","18","365","62.0689655172414","9.01022421425571",NA,NA,NA,NA,NA,"1","3.44827586206897","3.38830127200357","5.55555555555556","5.39902953226417","365","1","0","0","0","0","0","12","60","total","18","8.65981735159817","1.65272177006013"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","90","94","3","365","60","21.9089023002066",NA,NA,NA,NA,NA,"1","20","17.8885438199983","33.3333333333333","27.2165526975909","365","1","0","0","0","0","0","12","60","total","3","5.91324200913242","4.58943181961888"
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","95","99","1","365","100","0",NA,NA,NA,NA,NA,"0","0","0","0","0","365","1","0","0","0","0","0","12","60","total",NA,NA,NA
"Australia","AUS","36","GENACIS-GENAHTO team’","Computer Assisted Telephone Interviewing","unknown","0.35","CAMH/GMEL","2008.0","total","15","98","2239","365","85.392829900839","0.689727278820846",NA,NA,NA,NA,NA,"1265","48.2456140350877","0.975856941153806","56.4984368021438","1.04771605938943","365","1","654","24.9427917620137","0.844991597076412","29.2094685127289","0.960997741639289","12","60","total","2219","9.58980658941767","0.362722841717734"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","15","19","29","365","76.3157894736842","6.89675595818469",NA,NA,NA,NA,NA,"14","36.8421052631579","7.82517833342135","48.2758620689655","9.27924519149901","365","1","11","28.9473684210526","7.35703512865337","37.9310344827586","9.01022421425571","12","60","total","26","3.24815595363541","0.834586705756791"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","20","24","137","365","75.6906077348066","3.18837033332241",NA,NA,NA,NA,NA,"85","46.9613259668508","3.70960114616759","62.043795620438","4.1460094146156","365","1","76","41.9889502762431","3.6684582715611","55.4744525547445","4.24610630501326","12","60","total","130","6.895468914647","1.18922775987472"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","25","29","71","365","73.1958762886598","4.49736615154283",NA,NA,NA,NA,NA,"35","36.0824742268041","4.87609620384999","49.2957746478873","5.93331969717811","365","1","32","32.9896907216495","4.7739082286763","45.0704225352113","5.90499820040121","12","60","total","69","4.4353782013103","0.789637502672712"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","30","34","55","365","72.3684210526316","5.12944767162604",NA,NA,NA,NA,NA,"26","34.2105263157895","5.44190915702968","47.2727272727273","6.73196173417401","365","1","22","28.9473684210526","5.20220942889844","40","6.60578259075816","12","60","total","49","4.60315907184792","0.99532249000648"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","35","39","46","365","59.7402597402597","5.58886571698561",NA,NA,NA,NA,NA,"21","27.2727272727273","5.0753684203553","45.6521739130435","7.34417309448018","365","1","17","22.0779220779221","4.72676485903854","36.9565217391304","7.1168319693194","12","60","total","41","2.12094888072168","0.46056491251275"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","40","44","39","365","50","5.66138517072298",NA,NA,NA,NA,NA,"18","23.0769230769231","4.77056671496956","46.1538461538462","7.98268494865801","365","1","17","21.7948717948718","4.67463250020281","43.5897435897436","7.94033618863734","12","60","total","37","2.01147723065531","0.455402395115174"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","45","49","30","365","52.6315789473684","6.61348276250046",NA,NA,NA,NA,NA,"11","19.2982456140351","5.22712607231331","36.6666666666667","8.7981479532574","365","1","9","15.7894736842105","4.82980492359077","30","8.36660026534076","12","60","total","28","1.82778864970646","0.965602009890447"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","50","54","37","365","52.112676056338","5.92860884316254",NA,NA,NA,NA,NA,"11","15.4929577464789","4.29422152664617","29.7297297297297","7.51415986415377","365","1","9","12.6760563380282","3.94847667099346","24.3243243243243","7.0533865329866","12","60","total","32","1.76840753424658","0.639870287981417"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","55","59","20","365","58.8235294117647","8.4403535762287",NA,NA,NA,NA,NA,"1","2.94117647058824","2.89760107689346","5","4.87339717240448","365","1","1","2.94117647058824","2.89760107689346","5","4.87339717240448","12","60","total","17","0.398871877518131","0.103867582825643"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","60","64","16","365","50","8.83883476483184",NA,NA,NA,NA,NA,"4","12.5","5.84633966683428","25","10.8253175473055","365","1","4","12.5","5.84633966683428","25","10.8253175473055","12","60","total","14","9.06213307240705","7.19742344981507"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","65","69","5","365","41.6666666666667","14.2318760638328",NA,NA,NA,NA,NA,"3","25","12.5","60","21.9089023002066","365","1","2","16.6666666666667","10.7582870727984","40","21.9089023002066","12","60","total","5","2.62191780821918","2.28300155016667"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","70","74","4","365","25","10.8253175473055",NA,NA,NA,NA,NA,"1","6.25","6.05153647844909","25","21.650635094611","365","1","1","6.25","6.05153647844909","25","21.650635094611","12","60","total","4","0.38013698630137","0.177058437735761"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","75","79","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","80","84","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","85","89","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","90","94","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","female","15","98","489","365","62.6120358514725","1.73128794274463",NA,NA,NA,NA,NA,"230","29.449423815621","1.63103457206625","47.0347648261759","2.25709849594033","365","1","201","25.7362355953905","1.56435557656593","41.1042944785276","2.22500496232311","12","60","total","452","4.26966905079404","0.459400400867211"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","15","19","18","365","66.6666666666667","9.07218423253029",NA,NA,NA,NA,NA,"11","40.7407407407407","9.4560702000626","61.1111111111111","11.4904385611026","365","1","11","40.7407407407407","9.4560702000626","61.1111111111111","11.4904385611026","12","60","total","17","7.36905721192587","2.11552689673127"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","20","24","129","365","81.1320754716981","3.10284296177507",NA,NA,NA,NA,NA,"100","62.8930817610063","3.83116026130779","77.5193798449613","3.67548312802669","365","1","94","59.1194968553459","3.89874578857521","72.8682170542636","3.91483428892723","12","60","total","126","12.6512285279409","1.63371187622965"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","25","29","91","365","87.5","3.24296576039232",NA,NA,NA,NA,NA,"66","63.4615384615385","4.72186707515857","72.5274725274725","4.67928916072879","365","1","63","60.5769230769231","4.79194907573836","69.2307692307692","4.83823770794732","12","60","total","85","9.72844480257857","1.55641538219917"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","30","34","63","365","70","4.83045891539648",NA,NA,NA,NA,NA,"48","53.3333333333333","5.25873758497744","76.1904761904762","5.36605876018106","365","1","45","50","5.2704627669473","71.4285714285714","5.69156480635425","12","60","total","59","10.1297887160437","1.99354813880116"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","35","39","59","365","81.9444444444444","4.53313796934401",NA,NA,NA,NA,NA,"38","52.7777777777778","5.88345603108279","64.4067796610169","6.2333774883161","365","1","34","47.2222222222222","5.88345603108279","57.6271186440678","6.43326506077526","12","60","total","56","6.54256360078278","1.5433053279102"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","40","44","56","365","70.8860759493671","5.11113432310541",NA,NA,NA,NA,NA,"30","37.9746835443038","5.46031918682689","53.5714285714286","6.66446452939446","365","1","27","34.1772151898734","5.33633292858628","48.2142857142857","6.67726850763335","12","60","total","51","9.81359118990062","3.7869185582459"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","45","49","34","365","77.2727272727273","6.31772101298374",NA,NA,NA,NA,NA,"17","38.6363636363636","7.34052848078121","50","8.57492925712544","365","1","16","36.3636363636364","7.25203668379514","47.0588235294118","8.56008088363528","12","60","total","31","7.86964206805126","2.32259541686098"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","50","54","22","365","70.9677419354839","8.15248586297644",NA,NA,NA,NA,NA,"9","29.0322580645161","8.15248586297644","40.9090909090909","10.4823561107156","365","1","5","16.1290322580645","6.60585650285281","22.7272727272727","8.9346067398511","12","60","total","18","13.8896499238965","10.4739815017683"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","55","59","18","365","60","8.94427190999916",NA,NA,NA,NA,NA,"9","30","8.36660026534076","50","11.7851130197758","365","1","6","20","7.30296743340222","33.3333333333333","11.1111111111111","12","60","total","15","4.21917808219178","1.23312239343793"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","60","64","12","365","70.5882352941177","11.0510169015026",NA,NA,NA,NA,NA,"6","35.2941176470588","11.5904043075739","50","14.4337567297406","365","1","4","23.5294117647059","10.2879368493554","33.3333333333333","13.6082763487954","12","60","total","12","4.26712328767123","1.40263264058486"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","65","69","8","365","66.6666666666667","13.6082763487954",NA,NA,NA,NA,NA,"4","33.3333333333333","13.6082763487954","50","17.6776695296637","365","1","3","25","12.5","37.5","17.1163299220364","12","60","total","7","6.29354207436399","1.90885726175145"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","70","74","4","365","50","17.6776695296637",NA,NA,NA,NA,NA,"1","12.5","11.6926793336686","25","21.650635094611","365","1","0","0","0","0","0","12","60","total","4","1.75684931506849","1.06220157686962"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","75","79","1","365","25","21.650635094611",NA,NA,NA,NA,NA,"0","0","0","0","0","365","1","0","0","0","0","0","12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","80","84","2","365","100","0",NA,NA,NA,NA,NA,"1","50","35.3553390593274","50","35.3553390593274","365","1","1","50","35.3553390593274","50","35.3553390593274","12","60","total","2","6.1541095890411","1.3458904109589"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","90","94","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","male","15","98","517","365","76.0294117647059","1.63710187040795",NA,NA,NA,NA,NA,"340","50","1.91741247211843","65.7640232108317","2.08684540331739","365","1","309","45.4411764705882","1.90942597165147","59.7678916827853","2.15662727050697","12","60","total","484","9.67512453300125","0.829431886859494"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","15","19","47","365","72.3076923076923","5.55028324142849",NA,NA,NA,NA,NA,"25","38.4615384615385","6.03434261963643","53.1914893617021","7.27837718008761","365","1","22","33.8461538461538","5.86915438076031","46.8085106382979","7.27837718008761","12","60","total","43","4.87734947435489","1.01063794045324"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","20","24","266","365","78.2352941176471","2.23788776862703",NA,NA,NA,NA,NA,"185","54.4117647058823","2.70105444125935","69.5488721804511","2.82166803735912","365","1","170","50","2.7116307227332","63.9097744360902","2.94467671556013","12","60","total","256","9.72838184931507","1.01967386188929"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","25","29","162","365","80.5970149253731","2.78930319733248",NA,NA,NA,NA,NA,"101","50.2487562189055","3.52668443247852","62.3456790123457","3.80673883446877","365","1","95","47.2636815920398","3.52144288720011","58.641975308642","3.86924902813946","12","60","total","154","7.35687600071162","0.950536428689114"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","30","34","118","365","71.0843373493976","3.51883975824384",NA,NA,NA,NA,NA,"74","44.578313253012","3.85787046633831","62.7118644067797","4.45163129812406","365","1","67","40.3614457831325","3.80796428602813","56.7796610169492","4.5603636828055","12","60","total","108","7.62233637747336","1.20384629659034"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","35","39","105","365","70.4697986577181","3.73715908226075",NA,NA,NA,NA,NA,"59","39.5973154362416","4.00652500845836","56.1904761904762","4.84195749920879","365","1","51","34.2281879194631","3.88703743547794","48.5714285714286","4.87750832531907","12","60","total","97","4.67363366756108","0.935331725651689"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","40","44","95","365","60.5095541401274","3.90128940939997",NA,NA,NA,NA,NA,"48","30.5732484076433","3.67692176241696","50.5263157894737","5.12960754802297","365","1","44","28.0254777070064","3.58439680362349","46.3157894736842","5.11594678462692","12","60","total","88","6.53315691158157","2.23228173156982"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","45","49","64","365","63.3663366336634","4.79411876187132",NA,NA,NA,NA,NA,"28","27.7227722772277","4.45408381416886","43.75","6.20097963530763","365","1","25","24.7524752475248","4.2943233239505","39.0625","6.09863085781094","12","60","total","59","5.00232180171813","1.35239732953683"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","50","54","59","365","57.843137254902","4.8894496241866",NA,NA,NA,NA,NA,"20","19.6078431372549","3.9311685650162","33.8983050847458","6.16267526770539","365","1","14","13.7254901960784","3.40725859917025","23.728813559322","5.53850123977925","12","60","total","50","6.13205479452055","3.81555576667037"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","55","59","38","365","59.375","6.13915376777411",NA,NA,NA,NA,NA,"10","15.625","4.53865235883682","26.3157894736842","7.14337781619259","365","1","7","10.9375","3.90136413192152","18.4210526315789","6.28860724916703","12","60","total","32","2.1896404109589","0.664903864107709"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","60","64","28","365","57.1428571428571","7.06959513293419",NA,NA,NA,NA,NA,"10","20.4081632653061","5.75755616855146","35.7142857142857","9.05522415780553","365","1","8","16.3265306122449","5.28010795226672","28.5714285714286","8.53734720953138","12","60","total","26","6.84905163329821","3.89010321881982"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","65","69","13","365","54.1666666666667","10.1707073026922",NA,NA,NA,NA,NA,"7","29.1666666666667","9.27804806658846","53.8461538461538","13.826415911891","365","1","5","20.8333333333333","8.28981693493981","38.4615384615385","13.4932002970312","12","60","total","12","4.76369863013699","1.49898427143937"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","70","74","8","365","33.3333333333333","9.62250448649376",NA,NA,NA,NA,NA,"2","8.33333333333333","5.64169333655275","25","15.3093108923949","365","1","1","4.16666666666667","4.078937543219","12.5","11.6926793336686","12","60","total","8","1.06849315068493","0.562299745872943"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","75","79","1","365","10","9.48683298050514",NA,NA,NA,NA,NA,"0","0","0","0","0","365","1","0","0","0","0","0","12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","80","84","2","365","40","21.9089023002066",NA,NA,NA,NA,NA,"1","20","17.8885438199983","50","35.3553390593274","365","1","1","20","17.8885438199983","50","35.3553390593274","12","60","total","2","6.1541095890411","1.3458904109589"
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","85","89","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","90","94","0","365","0","0",NA,NA,NA,NA,NA,"0","0","0",NA,NA,"365","1","0","0","0",NA,NA,"12","60","total",NA,NA,NA
"Chile","CHL","152","GENACIS-GENAHTO team’","Face to face","unknown","0.72","CAMH/GMEL","2012.5","total","15","98","1006","365","68.8569472963724","1.21151658784183",NA,NA,NA,NA,NA,"570","39.0143737166324","1.27614774075612","56.6600397614314","1.56236931711989","365","1","510","34.9075975359343","1.24709639158293","50.6958250497018","1.5762639938886","12","60","total","936","7.06479774031144","0.490642231657614"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","15","19","9","365","15.5172413793103","4.75419843112789",NA,NA,NA,NA,NA,"8","13.7931034482759","4.52780802964561","88.8888888888889","10.4756560175785","365","1","8","13.7931034482759","4.52780802964561","88.8888888888889","10.4756560175785","12","60","total","9","86.6439878211174","14.1934608971533"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","20","24","32","365","15.3846153846154","2.50170629072304",NA,NA,NA,NA,NA,"29","13.9423076923077","2.40176500147827","90.625","5.15269763995036","365","1","27","12.9807692307692","2.33037690214071","84.375","6.41862372076366","12","60","total","29","52.305384769719","9.53470480965129"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","25","29","19","365","7.01107011070111","1.55104048754251",NA,NA,NA,NA,NA,"14","5.16605166051661","1.34454902835127","73.6842105263158","10.1022617888147","365","1","13","4.7970479704797","1.29815811586619","68.4210526315789","10.6639205290416","12","60","total","19","54.5859405913625","10.0978039477297"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","30","34","22","365","8.36501901140684","1.70720722075523",NA,NA,NA,NA,NA,"17","6.4638783269962","1.51620663047182","77.2727272727273","8.9346067398511","365","1","16","6.08365019011407","1.47392316737671","72.7272727272727","9.49514487031079","12","60","total","21","57.1492496448176","10.9719081249841"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","35","39","22","365","8.59375","1.75169835104024",NA,NA,NA,NA,NA,"17","6.640625","1.55619302055501","77.2727272727273","8.9346067398511","365","1","14","5.46875","1.42105783309133","63.6363636363636","10.2559286330503","12","60","total","21","43.3090671805564","10.8419372973916"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","40","44","19","365","9.31372549019608","2.03477978106135",NA,NA,NA,NA,NA,"15","7.35294117647059","1.82739015348422","78.9473684210526","9.35287701724883","365","1","15","7.35294117647059","1.82739015348422","78.9473684210526","9.35287701724883","12","60","total","19","53.557462003305","10.7188747911365"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","45","49","15","365","9.09090909090909","2.23802710871514",NA,NA,NA,NA,NA,"11","6.66666666666667","1.94191755001178","73.3333333333333","11.417984514369","365","1","11","6.66666666666667","1.94191755001178","73.3333333333333","11.417984514369","12","60","total","15","43.0267578055325","10.9148437173741"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","50","54","19","365","15.8333333333333","3.33246516472027",NA,NA,NA,NA,NA,"18","15","3.25960120260132","94.7368421052632","5.12278171991882","365","1","17","14.1666666666667","3.18325334396304","89.4736842105263","7.0405900427362","12","60","total","18","43.8715373638739","9.19182007052235"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","55","59","8","365","9.09090909090909","3.06454482937837",NA,NA,NA,NA,NA,"8","9.09090909090909","3.06454482937837","100","0","365","1","8","9.09090909090909","3.06454482937837","100","0","12","60","total","8","30.5892124959867","9.66555918728093"
"India","IND","356","GENACIS-GENAHTO team’","Face to face","unknown","0.97","CAMH/GMEL","2013.5","female","60","64","11","365","14.1025641025641","3.94086756033113",NA,NA,NA,NA,NA,"9","11.5384615384615","3.61746131971523","81.8181818181818","11.6291299830333","365","1","9","11.5384615384615","3.61746131971523","81.8181818181818","11.6291299830333","12","60","total","11","47.4775839362614","14.114484592434"
